I1,C3,T3,T5,S2_Prime,industry_4,market_cap,C5,C6,C5_Prime,C6_Prime,industry_1,industry_2,Y1,Y2
PRGN,0.39117070480863836,0.41281488947095113,0.4514163812995975,0.45685758517139075,0,0.9218030805626772,0.6409978675383545,0.5118422881448979,0.35854850630971,0.9111018916097663,0,0,0,1
PRLB,0.4072713962789166,0.40956280419486957,0.534743373444261,0.5308946241403907,0,0.8401537318580707,0.646180893549122,0.6626957353996765,0.5024293903196352,0.5227579585747103,1,0,0,1
PRMW,0.3359386926373219,0.4239588702900221,0.5325264646183028,0.5033572495539014,0,0.8354003281207744,0.6810856225339137,0.5471207453186189,0.3558582510293501,0.0,0,0,0,1
PROJ,0.3988798206917035,0.6177547315575391,0.7413862277186196,0.5616368304288919,0,0.8486674724521907,0.5414642054086887,0.534213707854617,0.4819265105910242,0.0,0,1,0,0
PRSC,0.3450590766675118,0.48941974912021413,0.5669749013875287,0.43356982880950534,0,0.8001796222097196,0.8169470424543892,0.7535337944560503,0.4266206372222623,0.7558465610945134,0,1,0,0
PRSS,0.394185781565014,0.5581840306061054,0.6780656201104069,0.532989166040299,1,0.827795453577819,0.7014635908004028,0.6544787132015593,0.44153394243402405,0.4899973050296446,0,0,0,1
PRTS,0.36157146062668083,0.3632183850411428,0.5534061492150035,0.6272616198818233,1,0.838615185150285,0.6027350435869874,0.5167159745638852,0.4014875352182614,0.0,0,0,1,1
PRVD,0.3594445108592581,0.3388902245214709,0.4737300244520448,0.6190927850916386,1,0.8140285286501018,0.7754026201559103,0.6612691882574593,0.37943188588614873,0.0,0,0,0,0
PSMI,0.3428911485568674,0.5437570847340369,0.6542582850462995,0.6177874125509066,0,0.8259270465227806,0.6523500267752542,0.6187075649801672,0.4544454696368184,0.0,1,0,1,1
PSPT,0.4054464317831006,0.4987784932248167,0.6667624292786625,0.729172562144117,0,0.8061349324409787,0.6976633252800646,0.5812858086873698,0.3742816258143242,0.0,0,1,1,0
PTEK,0.3450590766675118,0.0,0.24293759640477552,0.48589168769685287,0,0.8109136259518721,0.8147818483133715,0.8077376951333601,0.47595973544288317,0.0,1,0,0,1
PUMP,0.29491938406125107,0.31601099111488207,0.44303628286034136,0.6139854115085814,0,0.8240860512661866,0.685760603855627,0.6648165772950927,0.4662049171645595,0.4149132666831218,1,0,0,1
QLIK,0.3883174847899091,0.558017508122433,0.6714737959217327,0.44319969500178713,0,0.8447393141119178,0.45267850085226513,0.4981131406833148,0.539261043156871,0.48074985676913606,0,1,0,1
QLTY,0.29289208257537425,0.33572811757099785,0.5325264646183028,0.8353498373345616,0,0.841838906057505,0.6908458108379634,0.5767624568137482,0.3762712736012991,0.3968502629920499,0,0,0,1
QLYS,0.38687251868691896,0.5241261683387166,0.638526611304024,0.5656662669943235,0,0.8352002355028832,0.6014956077930229,0.5632716942367226,0.45008692728152605,0.0,0,1,0,1
QNST,0.3993989124187242,0.499181610715592,0.646323409678893,0.6256268892033876,0,0.8462281713870443,0.534459975726099,0.5167159745638852,0.471246481754393,0.0,0,1,1,0
QXM,0.40936078299609546,0.6136170447892657,0.695103460176054,0.49854972275344434,0,0.8464030872141857,0.5091143009107242,0.46992463579525623,0.448808780872728,0.0,1,0,0,0
RA,0.3971967643935239,0.5062848933101813,0.5849913725052671,0.80008198468251,0,0.8692943730023863,0.5035512256102184,0.3917409082456116,0.36931429135219224,0.0,0,0,1,0
RACK,0.34687098385853254,0.6429221657995621,0.7111351859036863,0.5052030201291382,0,0.8239784119266662,0.6719498905701489,0.5963345434294913,0.4136807373454528,0.0,1,0,0,1
RAIL,0.3079423659285122,0.5692287373361431,0.6392788827631004,0.7120372879438952,0,0.8519953596022746,0.7570494093230042,0.5437894254704538,0.28131612581330095,0.4899973050296446,1,0,0,1
RBCN,0.3407719290502514,0.43850865759703916,0.5182450552333162,0.783622634438887,0,0.838128010051487,0.6790779787327264,0.5842983728917126,0.3949802157730793,0.4252903702829902,1,0,0,1
RDYN,0.3183088766132103,0.5217165577230736,0.689229780286702,0.6461115029623994,0,0.8826819030556293,0.6235027625768073,0.6544787132015593,0.516971398937653,0.0,1,0,1,1
REDE,0.21957851344941773,0.24291026701030294,0.4110499647062591,0.6176080944323346,1,0.7954363005694217,0.8306668174612213,0.7889573804928771,0.44567131096231716,0.0,0,0,0,1
REGI,0.4288417305913801,0.7429348271353682,0.721042427127663,0.49070314141938454,0,0.8224196898234193,0.6096317659496897,0.5719349306014374,0.45060932092482986,0.0,1,0,1,1
REST,0.3398175970320764,0.4420874610020702,0.5971030166820239,0.5784335689574998,0,0.7961978843107967,0.7209080240350687,0.6758549630351451,0.4433215009738021,0.0,1,0,1,1
REXX,0.39012718363765214,0.46912142499154585,0.5836116752629534,0.635921747906877,0,0.8319772953284618,0.5973412192334671,0.5234720723510389,0.41385878356401173,0.0,0,0,1,0
RHEO,0.3361216605636464,0.35907517607591943,0.45066515032796106,0.448242999339417,0,0.936971083784244,0.5464097701185828,0.5457794299711027,0.4885646915842341,0.44964431302260927,1,0,0,1
RKUS,0.38604427538463165,0.46229341497505994,0.5775506379326478,0.47519046290969724,0,0.8338350062763528,0.45534750397577106,0.5457794299711027,0.5853974113801824,0.4149132666831218,1,0,0,0
RLD,0.34260819187097724,0.5928932501498827,0.6984468354249156,0.5751666857116156,0,0.8622103674367799,0.5248482866302133,0.4802987019070173,0.4432438313982089,0.5227579585747103,0,0,0,1
RLOC,0.40085442741373717,0.5687165782905215,0.7064829124208076,0.5867790531643116,0,0.8173955695906471,0.6189288161155542,0.6684138035361196,0.5346264701367224,0.0,0,1,1,1
RNDY,0.41137585397902215,0.49379883821291815,0.6202203539385525,0.6042335738509106,1,0.8508500581000298,0.5347840853003518,0.41274527947870343,0.3598385237969643,0.0,0,0,1,1
RNET,0.32577196688934035,0.38956165630456097,0.5086943629166112,0.7493822229097948,0,0.8175707155570039,0.729573825905586,0.6355969155517354,0.3971828436235493,0.0,0,0,1,1
RNOW,0.3472687730508631,0.33628216851358417,0.44380888600753954,0.4158655601257619,0,0.8059726423322131,0.6106196611103751,0.5949504326940582,0.47239337482743005,0.0,0,1,1,0
ROC,0.3117047447175474,0.8676976147595346,0.9032373429295459,0.8173600363984912,0,0.879145894587068,0.4617774341607088,0.4032132511354254,0.4270194263028423,0.0,1,0,1,0
ROLL,0.3840584440559265,0.5352973576802071,0.6455904272553157,0.4570050605799061,0,0.8443859590396163,0.7183377725561897,0.5289618579488131,0.30208100061555476,0.0,1,0,1,1
ROSG,0.23220289708782457,0.27905602225098614,0.492420334623076,0.47185061356057645,0,0.9250202430271309,0.7770738128811256,0.6876902221847185,0.4025958235202117,0.0,1,0,1,1
ROX,0.32471304474646095,0.4902530818135462,0.5926799576226729,0.6717799229653183,0,0.794908160345259,0.7650912011467756,0.7004396007437679,0.4252592943606108,0.0,1,0,0,0
RP,0.4017525385463565,0.6262879038020848,0.7199282929575177,0.4385517633175051,0,0.8519660968920533,0.48174061514462707,0.48290235952027594,0.49176220023033934,0.0,0,1,1,1
RRR,0.4189637895198095,0.3824709053600226,0.5068656029885625,0.5051628334135305,0,0.8781372169126018,0.403655465084368,0.4000550494411268,0.48786723375688823,0.0,0,1,1,0
RRST,0.3956129477783018,0.40649058677956607,0.5228973287161949,0.45015134151963654,0,0.7784805212015914,0.7047485713564541,0.6852541390264903,0.4672588642048512,0.34668063717531744,0,0,0,0
RRTS,0.3789806025839913,0.326542807892769,0.5117151929863692,0.6506073608775065,0,0.8452850078940942,0.6044010924104093,0.507113224130598,0.38987364960957577,0.0,0,0,1,0
RST,0.40562024857421286,0.5883404671120456,0.6694646388679648,0.5133440297605012,0,0.8477280189075551,0.6694320089302224,0.5963345434294913,0.41610539935676283,0.5,0,1,0,1
RUE,0.3993989124187242,0.4299176019344908,0.5559705669774151,0.4354722989045978,1,0.8492425586503886,0.6390193049494464,0.58262310770015,0.43215842326238685,0.4899973050296446,0,0,0,1
RVBD,0.3470681782938477,0.4423904589319738,0.5664842602006426,0.41302762839981666,0,0.8198824060778868,0.47561565366002156,0.5379715430603778,0.5554574461806757,0.6366627356915469,1,0,0,0
SAI,0.422757905988014,0.6826574388249131,0.745481608977322,0.8870776454127978,0,0.9527791202115626,0.23814505052814816,0.21593014819516831,0.465704615199792,0.4149132666831218,0,1,0,1
SAVE,0.4105939517255467,0.602550315997894,0.6640330613491134,0.7087724982434676,0,0.852256462323556,0.4593454346406496,0.44497721305128213,0.47547933893572714,0.0,0,0,1,0
SB,0.4333864820093326,0.6649166207928876,0.6444872307900582,0.4175076635713637,0,0.8538279997590094,0.5030994899572523,0.5167159745638852,0.5042382760546515,0.0,0,0,1,0
SCMP,0.40260204219176954,0.6455871847869887,0.7527506399598765,0.6126984586144402,0,0.8073418577533837,0.5465281744862587,0.6876902221847185,0.6259589805025284,0.0,1,0,1,1
SCOP,0.3461135300337436,0.39038962151819456,0.5158886862364369,0.5481299653889673,0,0.796016706597644,0.7487918630627419,0.6544787132015593,0.3973504080019069,0.0,1,0,1,1
SCOR,0.394185781565014,0.49623145688402426,0.6234247548109757,0.5220619966645661,0,0.8400721454836891,0.6173724217528704,0.6252500584814893,0.4951468869869823,0.46415888336127786,0,1,0,1
SCTY,0.40417843929867675,0.7683936443548962,0.7960932610095268,0.507524746217761,0,0.8429057068945663,0.456637657311628,0.49380619619459765,0.5304269767082912,0.0,0,0,1,1
SDXC,0.33388036277945027,0.536004808407176,0.6549682719162424,0.849580635740492,0,0.8590705894021383,0.5815757770711834,0.49146679077561295,0.39652465776616846,0.5108729549290355,0,0,0,1
SEM,0.39117070480863836,0.5212266321852779,0.6173851473345433,0.681546678790165,0,0.8693161076636292,0.34212761589592233,0.34527224815999435,0.4963328555712637,0.0,0,1,1,1
SENO,0.3308915880824736,0.415754296496186,0.5450333913141068,0.5691304571884745,0,0.8066296768001938,0.7241738601470988,0.6187075649801672,0.3859669268769856,0.0,1,0,1,1
SFLY,0.41332720111942384,0.41195317673453147,0.5391236268412196,0.46350070838411384,0,0.8294996379901465,0.643024356206368,0.6093739002971148,0.45448938590657684,0.4149132666831218,0,1,0,1
SFSF,0.3355784850856437,0.5717522725543649,0.6800123655298069,0.6267439697225741,0,0.8446491588501005,0.5178278403828056,0.5042102284165102,0.4757025655208771,0.48074985676913606,0,1,0,1
SGOC,0.41765393824950203,0.3393896878833482,0.467438550261861,0.4963681347320392,0,0.7441711889405076,0.6967620122976346,0.8901076682164675,0.6534030280265632,0.0,1,0,1,1
SGTL,0.32471304474646095,0.29921650291291835,0.462442381065878,0.6149521594211391,0,0.8553577535276258,0.5827586680758152,0.5167159745638852,0.4216108293972923,0.6299605249474366,1,0,0,1
SGXP,0.30653614581710237,0.33116376270441616,0.5263349673150777,0.6197293207188848,0,0.7859659494608543,0.733964105335005,0.6758549630351451,0.4311493464372598,0.0,1,0,1,0
SHMR,0.40596283540091105,0.3820260037330243,0.5274712443831273,0.46668155683977686,0,0.8182193315264985,0.7109390737657151,0.6758549630351451,0.452676514560758,0.0,1,0,0,1
SHO,0.3345403390192384,0.4324146871596679,0.5780217045261689,0.8242459899307597,0,0.875200039055124,0.6802574986243499,0.39670703357853565,0.19667389623496762,0.0,0,1,1,0
SHOR,0.38896021757794247,0.5541948554927449,0.6616221529829478,0.5505932718805526,0,0.8315474210065011,0.5484099983957424,0.5561397766079939,0.49696000789055894,0.0,1,0,0,1
SIRF,0.40108389779830755,0.3100107535829615,0.5111137091899398,0.6611609408515462,0,0.8500135170409818,0.5384007293786937,0.5010559256710216,0.45089184292049245,0.44964431302260927,1,0,0,1
SIRT,0.3361216605636464,0.3410331834214255,0.5135116923034184,0.5237966392033806,0,0.818505813841322,0.6148605882776419,0.6034446675847658,0.4764901262417718,0.0,1,0,0,1
SLCA,0.40360472800696506,0.45103492427825254,0.5935703512828339,0.673476816563602,0,0.8536946781869814,0.8235445420357639,0.49010788396671234,0.16605479396057188,0.0,0,0,0,0
SLRY,0.3454006987553914,0.4491063991696631,0.5872754046657973,0.5576037916564445,0,0.8217481479885944,0.7237599770341046,0.6124243054830263,0.38026305319949427,0.5503212081491046,0,1,0,1
SMA,0.39340325139495047,0.33355434337937906,0.4898277629229155,0.501724085205292,0,0.8459640438232663,0.5916136410303299,0.5540106036374697,0.4507113334292836,0.4149132666831218,1,0,0,1
SMBI,0.41784551088938904,0.409934730594093,0.500679234724916,0.6907511458119724,0,0.8425523843584332,0.6757308086957146,0.5719349306014374,0.38591846644406036,0.4149132666831218,0,1,0,1
SMCI,0.4039893715153013,0.4700716581248128,0.5957836465254371,0.5712162391741848,0,0.8212036797057074,0.6097972054408682,0.5540106036374697,0.43247867445699884,0.0,1,0,1,1
SN,0.3876251929450758,0.38384673450741413,0.5246215873535318,0.707916257196836,0,0.8526771716583398,0.5856421159054115,0.5167159745638852,0.41869169515819066,0.0,0,0,1,0
SNCR,0.40260204219176954,0.3691638113509641,0.5297296343053306,0.38085167513746443,0,0.8174576314971972,0.6373774565471315,0.575151328596136,0.42635609625777493,0.0,0,1,1,1
SNMX,0.28380374901056565,0.22786766899631816,0.5129141787002784,0.39370970414911977,0,0.8031723309428056,0.6353408576257618,0.6034446675847658,0.45624304088953394,0.0,0,1,1,1
SNTA,0.36157146062668083,0.4324535716547735,0.5992878218937507,0.563724780190566,0,0.8069641890249625,0.5815222750091635,0.6355969155517354,0.541056538835973,0.0,1,0,1,0
SOLR,0.3500096870457523,0.5230300498830593,0.6407772028290653,0.44909304312360065,0,0.8817705744916046,0.3555759592745975,0.34380507722968545,0.47896893499590276,0.0,1,0,0,0
SOMX,0.23534338026945795,0.09093990669065244,0.32942001982124114,0.5070726868630206,0,0.88073714444182,0.6907067541166629,0.6355969155517354,0.4337774657785311,0.0,1,0,0,1
SPLK,0.3566135803898871,0.47992261098747235,0.6120399214828895,0.5262086682821818,0,0.8844070242049022,0.4201751568461791,0.4679358509206555,0.5433249724470549,0.7469007910928609,0,1,0,1
SPWR,0.33355915107937295,0.48424491104780243,0.6226271923491076,0.6254758602130785,0,0.855018034711321,0.4882348236120784,0.560489207704852,0.5646581292884002,0.38891111873282025,1,0,0,1
SQI,0.4129747984752016,0.57113638912127,0.6549682719162424,0.5544295986892565,0,0.8228241695556162,0.669275667258912,0.6034446675847658,0.42321686122738345,0.0,0,1,1,1
SREV,0.3566135803898871,0.6011930266116967,0.7235326416294647,0.4858861841499853,0,0.8452109192763616,0.4738152488698031,0.48770722859659354,0.5053681342085712,0.5963868149074115,0,1,0,1
SRVY,0.38687251868691896,0.4240781881495752,0.539666224070819,0.5969229607091457,0,0.8306848653881637,0.7070248495678513,0.6355969155517354,0.418314728334071,0.0,0,1,1,1
SSNC,0.3974919611310668,0.5350907646436265,0.6757766375507006,0.5453900137142218,0,0.8487046997805039,0.4652002589126294,0.5052003402565122,0.5330010459705454,0.4149132666831218,0,1,0,1
SSNI,0.32003618495299774,0.6756175914024438,0.7583804999203152,0.6253326603783433,0,0.83434238434754,0.5327002832931402,0.6447612597736052,0.6000204128267178,0.0,1,0,0,1
SSTK,0.4052708767520063,0.6212149140216674,0.7082368678594066,0.509632466202687,0,0.8320522770514476,0.5864704508281111,0.6544787132015593,0.5540121524133396,0.5984084805885755,0,1,0,1
ST,0.34855300949560947,0.7203610454320257,0.7941889848721075,0.7197385055213801,0,0.8909597446738757,0.328750957676478,0.3376266822085521,0.5031849017922995,0.0,1,0,1,1
STAK,0.41150330772196586,0.3982288171653203,0.6005903175467702,0.5158543556710335,0,0.9276771887620885,0.5157787588584704,0.5167159745638852,0.49082582465524704,0.43679023236814957,1,0,0,1
STAR,0.3361216605636464,0.5305164977387813,0.646323409678893,0.4278208873380249,0,0.8456962439039181,0.481455705928278,0.5081354964175038,0.5184834195535606,0.5848035476425733,1,0,0,1
STNG,0.34950131963717523,0.4004386282985455,0.4476392714127606,0.5758298269066835,0,0.8477280189075551,0.913921759523781,0.4802987019070173,0.07786065283968427,0.0,0,0,1,0
STRI,0.42360605400682605,0.6463983174815615,0.7111351859036863,0.6303609759012487,0,0.8847084050809102,0.5480354785168391,0.48290235952027594,0.4218536841561679,0.0,1,0,1,1
STXS,0.27409265134409005,0.3561759046349855,0.5428992363381488,0.47784246888299586,0,0.8770882256968183,0.622155296582152,0.6187075649801672,0.4840877515942784,0.0,1,0,1,1
SUSS,0.3213466768380777,0.531173412194732,0.6226271923491076,0.6096688042011746,1,0.8380578205075238,0.7139142679642863,0.5895334321079657,0.36709226287327834,0.0,0,0,1,1
SVR,0.34052758670376887,0.6143337247175369,0.6960193795031955,0.814845873943445,0,0.8669774491533048,0.4687009384743668,0.42590646263436227,0.4445495330960678,0.0,0,0,1,0
SWFT,0.3107798090912336,0.7613184124106911,0.7636585248047263,0.7074319159447342,0,0.9018303985037374,0.36517046013688415,0.21903095616118762,0.31723385901063267,0.0,0,0,1,1
SWI,0.39861304051843127,0.5901529809544419,0.7064829124208076,0.293001137059695,0,0.8496794384876318,0.47703102096394545,0.4853356578703645,0.4993998936129148,0.575369582664788,0,1,0,1
SWSI,0.4028075638473253,0.42570504820016764,0.5836116752629534,0.5098995297180018,0,0.8338536638907232,0.6857132502518386,0.6149077582984255,0.4186058640335581,0.43679023236814957,0,0,0,1
SXC,0.4208054860630446,0.7062902224922856,0.7559470622844304,0.5943994423034196,0,0.8552246218644358,0.46337657359385,0.49239809453517225,0.5216094886021242,0.0,1,0,0,1
SXE,0.34260819187097724,0.3654125071643426,0.5380351691794214,0.43004884774333885,0,0.8558767887288871,0.7618510962388019,0.534213707854617,0.26717349761395387,0.0,0,0,0,1
SZYM,0.3423308952719279,0.6234341155689695,0.73220626743844,0.5316870539708922,0,0.8598947181113002,0.4938533395469964,0.5014279297983446,0.4982188704628304,0.5,1,0,0,1
TARG,0.3244047721015076,0.5569611341794123,0.6612759836268691,0.5499338708569594,0,0.812662841337744,0.6638289057011661,0.610891735020866,0.43573152671794135,0.0,1,0,1,0
TAST,0.34687098385853254,0.6679051385043717,0.7784540716821111,0.7475615934946949,1,0.804632413378474,0.658401213399582,0.5167159745638852,0.3466261919801267,0.0,0,0,1,0
TBSI,0.4210578376276771,0.3669917298929133,0.4737300244520448,0.3712964459224377,0,0.8263723316307249,0.6154426286655301,0.55066454843816,0.423480408500874,0.0,0,0,1,1
TDG,0.5668079147333693,0.5418195860599129,0.6339686891013714,0.6961882972510993,0,0.8648184717025857,0.537072387491131,0.5017326281164101,0.45297941634349925,0.0,1,0,0,1
TEA,0.39117070480863836,0.44503123421639623,0.5251939159596146,0.3172525825600494,1,0.8554525238660341,0.5618465212010264,0.5732988744890521,0.5003033301479469,0.5984084805885755,0,0,0,1
TEU,0.36157146062668083,0.2809292253584008,0.4127852410454078,0.49897657844387355,0,0.8420245230484884,0.7109203161273303,0.48689689947762815,0.26536348549805666,0.0,0,0,1,0
TFM,0.41085794575723256,0.515887766189588,0.5992878218937507,0.48496166784908734,1,0.8803238372873974,0.5236488934549328,0.4718395965570581,0.43553368357959865,0.5404919349372262,0,0,0,1
TGH,0.41273658799506985,0.4334243676982874,0.5117151929863692,0.5483054464468402,0,0.8468793568019635,0.5249635216554225,0.534213707854617,0.4991381584770801,0.0,0,1,1,1
THLD,0.2948437404517053,0.26585557927933934,0.45661760392755646,0.4094036151089706,0,0.8600661020970666,0.6060694440178871,0.6241407832480919,0.5053390132739919,0.0,1,0,1,1
THR,0.4052708767520063,0.5647846381569499,0.6947974659768383,0.6721929793174277,0,0.8396488388097733,0.6079555546972255,0.5167159745638852,0.3962670528257136,0.0,1,0,1,1
THRM,0.34153031932317307,0.3899104974800567,0.5508172847755621,0.6811229223803146,0,0.7707724727118629,0.6524568866300839,0.6034446675847658,0.43950466892821394,0.0,1,0,1,0
THRX,0.28283682804849053,0.3170723690995798,0.5391236268412196,0.43148576827229057,0,0.828044434577076,0.5430955682103704,0.5991400269291072,0.5451616257083317,0.5227579585747103,1,0,0,0
TIS,0.3983411291738857,0.29089633007491145,0.3930586307962094,0.38202227433772284,0,0.759170786687767,0.9898096919981594,0.82057752360455,0.33889280368546704,0.0,1,0,0,0
TITN,0.40417843929867675,0.3705895627123512,0.5062532694189368,0.3635369835250475,0,0.8143410389691219,0.7616200617073723,0.6034446675847658,0.3365229363827009,0.0,0,0,0,1
TLEO,0.3391391890757095,0.5305463826225942,0.6609293724463488,0.5759468287078162,0,0.8298369855043666,0.6567608897556987,0.5842983728917126,0.41650545691989943,0.0,0,1,1,0
TLVT,0.39340325139495047,0.5427751353950812,0.6711399669638116,0.6080358053966612,0,0.8249238190230949,0.609339349643296,0.5398861005026099,0.41863229235401633,0.0,0,1,1,1
TMH,0.4092188734854571,0.617778379084819,0.7114233236740293,0.8773294885405047,0,0.8504160826936654,0.4814975257303704,0.4703256969956877,0.4786952995975712,0.0,0,1,1,1
TNAV,0.40629895735691135,0.5120762602807583,0.6036053980992768,0.5654361394886638,0,0.8205017779104521,0.5491023046500079,0.5767624568137482,0.5168687703587043,0.0,0,1,1,1
TNDM,0.3240000707191077,0.4881160175565742,0.5679535324396201,0.5605798763727041,0,0.8471106626401979,0.6604258366405737,0.5540106036374697,0.3827133480578374,0.4149132666831218,1,0,0,1
TNK,0.4173636369180129,0.3293222511866696,0.4917745083423155,0.4817830426742393,0,0.8557046860783757,0.7575353918815608,0.5167159745638852,0.253158602288517,0.37810239113357186,0,0,0,1
TOWR,0.30414080714736125,0.6861969985325929,0.7676678785590199,0.8406532371540774,0,0.8260669733503414,0.6839767277344748,0.5963345434294913,0.4021473257254101,0.0,1,0,1,0
TRAK,0.39806383257483635,0.5264900885595516,0.6714737959217327,0.5917001044119097,0,0.8544313896244854,0.5813658699367128,0.5167159745638852,0.42302262465727763,0.5108729549290355,0,1,0,1
TRBN,0.32866662705144367,0.3920400534961086,0.5635216509311025,0.6329434049612757,0,0.8116182354537208,0.7022455732632586,0.6758549630351451,0.460878078020883,0.0,1,0,1,1
TRCA,0.23474340513285255,0.057284601211094355,0.3573264625910739,0.389085856971529,0,0.80977114372316,0.6434336127685523,0.6187075649801672,0.46314506849743126,0.0,1,0,1,0
TRFC,0.3098827436746149,0.5663081017532092,0.6328171545573074,0.5185443170111403,0,0.8253850742833793,0.6784448025075704,0.5882080705987347,0.39944803437685883,0.35163388691695935,0,1,0,1
TRGT,0.15547797845216085,0.4307778636268371,0.6437492688602131,0.5165715204926253,0,0.8445911261137118,0.6803294124844825,0.6355969155517354,0.4436861015644682,0.0,1,0,1,1
TRLA,0.3457519471406755,0.6977457383323764,0.7403526591139495,0.5431990397976454,0,0.8448857895383173,0.6238281155182914,0.6034446675847658,0.46759516194153405,0.5108729549290355,0,1,0,1
TRS,0.29595577443836174,0.6557831646591823,0.782474093126966,0.7475140160432834,0,0.8347813591705502,0.5921132847552002,0.5010559256710216,0.39590638376491294,0.0,1,0,1,0
TRW,0.36157146062668083,0.6580610718783717,0.7662595617136603,0.9134540766421737,0,0.8946555666245444,0.4100090129389251,0.37769444772963734,0.45561628399249543,0.0,1,0,1,0
TRX,0.30901153937210135,0.5960649691327924,0.7367038733957598,0.808074384395578,0,0.7682040998589584,0.5519965538502323,0.4271485709608571,0.35783343145459345,0.0,1,0,1,0
TRXI,0.4047333318084917,0.3297322631202171,0.5341908405515787,0.7150354223604107,0,0.8167482458388684,0.6944188776797109,0.5817454953622612,0.37781627399228634,0.0,0,1,1,0
TSLA,0.33649358514713684,0.7726781923628354,0.8241149857877434,0.5569129040807037,0,0.8709103709610635,0.41922122094476855,0.4703256969956877,0.54693463946648,0.5108729549290355,1,0,0,1
TSON,0.33848906903982845,0.3053916331990312,0.48523034052352276,0.4610245100107493,0,0.8420245257888043,0.6834189533107402,0.6187075649801672,0.4244780644093351,0.5358322898371244,1,0,0,1
TSRA,0.33103047804990526,0.2754589339416156,0.4617210796509441,0.7462128185288721,0,0.8436645005180036,0.5627542842170818,0.5649657352894266,0.4910530246434742,0.6694329500821696,1,0,0,1
TSRO,0.24308107355224368,0.4888520165647625,0.5971030166820239,0.5034942730820102,0,0.8264252177863946,0.6219197883545906,0.6034446675847658,0.46948417973152257,0.0,1,0,0,1
TSRX,0.3307536693934161,0.4084447925690262,0.5747069488803531,0.5245913366348423,0,0.8101016368453581,0.643442204627334,0.5167159745638852,0.3611960408642819,0.0,1,0,1,0
TTGT,0.39299124801818014,0.5201526691917171,0.6285525871896687,0.3748615521136296,0,0.8371698815300085,0.5574616999683251,0.560489207704852,0.4919995858865339,0.0,0,1,0,1
TTPH,0.33371905249520256,0.5077491370742746,0.6169776906593496,0.5249436842150088,0,0.8234348667281686,0.673369503884981,0.5053641782310487,0.32040782950931457,0.0,1,0,1,0
TTPY,0.39658607997975864,0.5197222158584469,0.6173851473345433,0.5362389904039182,0,0.8650936094147071,0.5211058837001001,0.49040184921587127,0.45781733680848624,0.572357121276666,1,0,0,1
TUMI,0.39527132569042217,0.43620621246885793,0.5476777142815354,0.6026019089280084,0,0.8856655258792813,0.46823793863997487,0.41601644963103546,0.434180876278233,0.5,1,0,0,1
TWLL,0.39626978330616025,0.5406289649887195,0.6448554611150479,0.7346771076732483,0,0.8088447785529318,0.672680750074079,0.6187075649801672,0.43477519491441974,0.0,1,0,1,0
TXRH,0.4015328353701041,0.30495392995269066,0.48523034052352276,0.5692062903640736,1,0.8336386580980757,0.5848495390986379,0.532215266312206,0.4354175717340543,0.454280148208035,0,0,0,0
TYPE,0.394185781565014,0.6218001969415883,0.7056016683060156,0.4625189548726123,0,0.8421612574371238,0.5803271127638148,0.5010559256710216,0.40782441059262,0.0,0,1,1,1
UACL,0.36157146062668083,0.44892043701274753,0.5352947844419733,0.6811619236344326,0,0.838684197329141,0.720058616980225,0.6252500584814893,0.3961312762062787,0.37475617678431544,0,0,0,1
UAPH,0.4092188734854571,0.29782404348498304,0.5013042518548236,0.6690468108440866,0,0.8821920771419605,0.5157920915042027,0.3585024457006627,0.31870586496217257,0.0,1,0,0,1
UBNT,0.35462774906118194,0.5427751353950812,0.6764326036258463,0.6766714194547321,0,0.8397475100732028,0.42486044093477204,0.5758279406385647,0.6491675070833187,0.0,1,0,1,1
UNCA,0.39527132569042217,0.5905856581532514,0.728715949794428,0.41044938929688257,0,0.8139502270284025,0.6867589371144724,0.6428861017234961,0.4445008372336339,0.0,0,1,0,1
UPG,0.3993989124187242,0.2721856196399415,0.3883681891038804,0.5796281314996974,0,0.7831793367964363,0.936669474527104,0.7292954453197193,0.30221292596038063,0.0,0,0,1,1
USBE,0.3412731120270894,0.5374156934186471,0.560526365165136,0.30205846934519354,0,0.8464466699576287,0.47207167092452806,0.5167159745638852,0.5374888062654509,0.0,1,0,1,1
V,0.3429771831767734,0.6422806009050208,0.7390551419630533,0.5593613535170274,0,0.9660456537340563,0.09755884316064733,0.00427827254261981,0.3610892570683888,0.48477305516894253,0,1,0,0
VCC,0.3197821411121167,0.2112782563034794,0.40577659856564985,0.43614929867036345,0,0.775106351556394,0.9584493354882735,0.7641019246528842,0.315335995430231,0.0,1,0,0,1
VCG,0.36157146062668083,0.6165229876797671,0.699652474799433,0.6153899100162894,0,0.8823350611325328,0.461521453008535,0.34838132671765365,0.3651946393554327,0.0,0,0,1,1
VCRA,0.334043113381725,0.5323945803657399,0.6444872307900582,0.4113704726893137,0,0.8397091703565587,0.6574702933587311,0.6078705334897752,0.43895013625441237,0.6133748537965211,1,0,0,1
VG,0.3189532418030121,0.5608383197338336,0.6169776906593496,0.5863723783250954,0,0.8833665954999846,0.34246466657620367,0.33926223498975006,0.4889778268066226,0.0,0,0,0,0
VIAC,0.327697225970612,0.4860339834276086,0.6053133900379453,0.801505585483218,0,0.818798657901411,0.5707004592759386,0.5649657352894266,0.4829259683673204,0.0,0,1,1,1
