I1,C3,C5_Prime,S2_Prime,T4_Prime,T5_Prime,market_cap,C4,S1,C5_Prime,C6_Prime,S2_Prime,industry_2,Y1,Y2
NGVC,0.3921190149502041,0.40539380153948334,0.0,0.7220692413843859,0.5232931066893254,0.8409023508217742,0.48991587033911965,0.4733940013289838,0.40539380153948334,0.4149132666831218,0.0,0,0,1
NHWK,0.3188718109688037,0.48013830912807176,0.5005038340885495,0.544709086901083,0.6251561695072079,0.8415464945363401,0.5794160517952263,0.4849383020375314,0.48013830912807176,0.6133748537965211,0.5005038340885495,1,0,1
NILE,0.44701850561072004,0.47668057845436274,0.5087918030661145,0.5616451054685935,0.5343063034585498,0.8348779847066399,0.5176038944348877,0.30001044954676104,0.47668057845436274,0.4763791616047719,0.5087918030661145,0,0,1
NLC,0.32665684780429266,0.41277329375852523,0.7111906985047869,0.49055871903583603,0.7172822373399675,0.8978102072570142,0.7830957503952075,0.7594707905378685,0.41277329375852523,0.0,0.7111906985047869,0,1,1
NLSN,0.36157146062668083,0.4849398237948739,0.821257361429786,0.8053755574894578,0.6172310784989319,0.9276792936549948,0.6910689076348125,0.8549297165777839,0.4849398237948739,0.4566711403962942,0.821257361429786,1,0,1
NOR,0.42353006240325214,0.501996676975968,0.7759205263214215,0.7655787865595576,0.5095771694372242,0.8926802112835491,0.42705647240983247,0.8103155803783425,0.501996676975968,0.0,0.7759205263214215,0,1,1
NOW,0.3876251929450758,0.6131947342740527,0.41538779777572765,0.6178291107572155,0.702330222028422,0.8675177066445534,0.6846145717167437,0.6865577248197404,0.6131947342740527,0.5,0.41538779777572765,1,0,1
NPTN,0.39117070480863836,0.4096704411760969,0.7175037952113967,0.6228760260290666,0.6972754297242287,0.8326887737505498,0.6932160204077125,0.7000912208108566,0.4096704411760969,0.46415888336127786,0.7175037952113967,0,0,1
NPTT,0.36157146062668083,0.3867314761095771,0.6817605612285937,0.6556265215050315,0.7564795676836645,0.8499066607413153,0.6531144114429808,0.5634514734587984,0.3867314761095771,0.8939035350965678,0.6817605612285937,0,0,0
NSE,0.09516029926136338,0.3761751062549177,0.531691202441986,0.5528775455945661,0.6671403670839766,0.8552416263234178,0.7487902658508582,0.6837715338424367,0.3761751062549177,0.0,0.531691202441986,0,1,1
NSPH,0.2572278990408088,0.4034030948450404,0.6739670444022501,0.5536054985709307,0.6343022978121137,0.9351326402391107,0.7513359364327793,0.37587445783244444,0.4034030948450404,0.0,0.6739670444022501,0,1,1
NSR,0.40711287336644064,0.34746622359490476,0.4899251831257079,0.5209167535976097,0.716310015100457,0.89758104978675,0.6628646740590568,0.5067025840663658,0.34746622359490476,0.5404919349372262,0.4899251831257079,1,0,1
NSTC,0.38956140907708614,0.38178768708209027,0.7142237809060137,0.5111666391802712,0.6200200274093617,0.845578859974965,0.6809436807761988,0.6178534938082144,0.38178768708209027,0.0,0.7142237809060137,1,1,1
NSTR,0.3321787474708007,0.4240642018882508,0.6279533313456407,0.5861462584596613,0.6491453621253694,0.838298647157939,0.6287269634977279,0.30001044954676104,0.4240642018882508,0.5358322898371244,0.6279533313456407,0,0,1
NTGR,0.339362031133818,0.44672974735099896,0.6296599464833768,0.5401619811231693,0.5380547099117533,0.8399235070175715,0.6515407404572303,0.4551427594665266,0.44672974735099896,0.648499317248028,0.6296599464833768,0,0,1
NURO,0.0,0.4452492143938119,0.4493124582292256,0.45249612978805176,0.49618331609287,0.9495971406989284,0.3113832689219618,0.49053840774067037,0.4452492143938119,0.0,0.4493124582292256,0,1,1
NVT,0.42695731508014606,0.3488183893352177,0.6781727081751212,0.5934245835464553,0.6381723118737055,0.9090049200299077,0.515087982806089,0.7155202885950732,0.3488183893352177,0.28543716208189446,0.6781727081751212,1,0,1
NXPI,0.33470918904490254,0.5547938580758784,0.9652813191490346,0.7440620203803848,0.5421753162553629,0.8842017972759705,0.8329160898340373,0.8549297165777839,0.5547938580758784,0.0,0.9652813191490346,0,1,0
NXST,0.28488114695744815,0.3699285015019499,0.5508823896096107,0.561084461083157,0.5391199741042011,0.8421488502804172,0.49901554437812023,0.3997869571112572,0.3699285015019499,0.0,0.5508823896096107,0,1,0
NXTM,0.3300780727202669,0.43686734436433505,0.5835647797103729,0.6375162348972567,0.5034463079760167,0.8185668793311672,0.6642303186210541,0.496029766625831,0.43686734436433505,0.0,0.5835647797103729,0,1,1
NZ,0.3450590766675118,0.525706521393101,0.529871940238082,0.5907112432340101,0.5424554294783183,0.8476252263849824,0.7548808045028443,0.648002310749544,0.525706521393101,0.5848035476425733,0.529871940238082,0,0,1
OAS,0.34855300949560947,0.3492123117828192,0.6979242115420645,0.7061266140733224,0.6157848525713788,0.8931550599303956,0.8273443306864361,0.5919586488963243,0.3492123117828192,0.0,0.6979242115420645,0,0,1
OCLS,0.29908236586689824,0.44169446395506906,0.694711298382652,0.6903764993232692,0.6198360182402161,0.849395198574043,0.7031706495657222,0.5364981266373706,0.44169446395506906,0.0,0.694711298382652,0,1,1
OCNF,0.36157146062668083,0.215609282403782,0.5119731504604816,0.49764550056855994,0.48773594784801855,0.9915494570052307,0.7572340954423076,0.22581485965007464,0.215609282403782,0.0,0.5119731504604816,0,1,1
ODMO,0.29391072127225354,0.3565253654633349,0.4487356974500778,0.5295797277313588,0.46061260392267656,0.790255118615395,0.7586177484582647,0.25276820647150267,0.3565253654633349,0.0,0.4487356974500778,0,1,0
OESX,0.35462774906118194,0.4187900656246283,0.6414275184650131,0.6425795537270814,0.5499841270863053,0.8493009532986825,0.5596565043274621,0.6448068406296427,0.4187900656246283,0.0,0.6414275184650131,0,0,1
OLED,0.32430292866359245,0.5653695570339035,0.46906392427050214,0.7212908851986929,0.5388480507533046,0.7803384036763718,0.7804920325619664,0.4218341767291446,0.5653695570339035,0.0,0.46906392427050214,1,1,0
OMER,0.32866662705144367,0.4092011064385178,0.5599108715698589,0.5211133616247987,0.6635921627284923,0.8158432050401692,0.640889985174976,0.7000912208108566,0.4092011064385178,0.0,0.5599108715698589,0,1,0
OMPI,0.4001444377420447,0.45464553098788496,0.7020353211765618,0.45059915962963204,0.5609044209278999,0.8126537153773337,0.5680855135984411,0.666452075678538,0.45464553098788496,0.0,0.7020353211765618,0,1,0
OMRI,0.320292821189876,0.4583769805530824,0.5185324461265624,0.5414263116320224,0.6505384539859892,0.7978787993753379,0.6711346273435962,0.5014165218121224,0.4583769805530824,0.0,0.5185324461265624,0,1,1
ONE,0.39594557718061185,0.5239826588330622,0.3550086631608922,0.8473443390852831,0.5981480366915968,0.8411229219565103,0.8273443306864361,0.4674401793862738,0.5239826588330622,0.0,0.3550086631608922,1,1,1
OPTM,0.3374610460369463,0.47946184064829656,0.5041993849603292,0.5423864361288423,0.6917318260327827,0.8335203271096218,0.7655948012540386,0.5169872118829152,0.47946184064829656,0.5914496114594222,0.5041993849603292,0,0,1
OPTR,0.3374610460369463,0.40840507725330616,0.5506572566168833,0.5431771915967556,0.6891353540955388,0.81582188066864,0.6867757471124291,0.5219925831993074,0.40840507725330616,0.0,0.5506572566168833,0,1,1
OPTT,0.20497094758278522,0.3362970211909456,0.7218708749958036,0.8046637282033265,0.6300960386278579,0.9048543975060588,0.7572340954423076,0.5269109001524853,0.3362970211909456,0.0,0.7218708749958036,0,1,1
OPXT,0.3387028133537808,0.43668936558609905,0.6229901430250488,0.7409064914864877,0.4987343763800377,0.8683820816216357,0.7088224420545081,0.5457709605421613,0.43668936558609905,0.4149132666831218,0.6229901430250488,0,0,1
ORA,0.4052708767520063,0.4860987197342761,0.44680246873421936,0.6966457609197937,0.5936318688776969,0.832209622484967,0.7830957503952075,0.60704468401273,0.4860987197342761,0.0,0.44680246873421936,0,1,1
ORBC,0.4089319046408961,0.4486108982961001,0.5972360658299198,0.7487764261664799,0.6754039958306076,0.8218811215751718,0.5942008636345011,0.5958062741903275,0.4486108982961001,0.0,0.5972360658299198,0,1,0
OREX,0.2821946604554143,0.4379386936979035,0.4698345445096197,0.5739129136697384,0.6294286303776371,0.8297936499099773,0.7778463589033542,0.44228617753234023,0.4379386936979035,0.0,0.4698345445096197,0,0,1
OSIR,0.3307536693934161,0.5643637389054493,0.35550459227764897,0.566483698604103,0.6067517309203154,0.8015069731256136,0.73143880054461,0.5457709605421613,0.5643637389054493,0.0,0.35550459227764897,0,1,0
OVNT,0.4245015160736354,0.2339027967027743,0.6016769128314621,0.6028577390084208,0.519818077036221,0.88919180785046,0.6709301744679569,0.6448068406296427,0.2339027967027743,0.3815714141844439,0.6016769128314621,0,0,1
OWW,0.3218910478445804,0.3671112195279923,0.6369550471839349,0.591431969353921,0.6763368017221876,0.8853557328275308,0.7803506301780748,0.6781154233670245,0.3671112195279923,0.0,0.6369550471839349,0,1,0
P,0.3517118068678711,0.6220810896074866,0.4115350514418563,0.6763493491605972,0.6089249142582268,0.8637796354669648,0.5228907218823673,0.5996022519457574,0.6220810896074866,1.0,0.4115350514418563,1,0,1
PA,0.33575765077856884,0.36801841977909144,0.790898777349357,0.5450037067811009,0.6305961304560762,0.9039385710465798,0.5670774531864242,0.6947552870995278,0.36801841977909144,0.0,0.790898777349357,0,1,0
PANW,0.3472687730508631,0.6199436733912108,0.6010201925580001,0.662137212877819,0.5699378783809478,0.8720963932572867,0.7970527157148273,0.6213665339745921,0.6199436733912108,0.4252903702829902,0.6010201925580001,0,0,1
PAR,0.3999000953955622,0.5697312544421641,0.43855518593047105,0.7381030834979976,0.5759652301866115,0.7977563718346307,0.3724059040747778,0.47922505526600234,0.5697312544421641,0.5503212081491046,0.43855518593047105,0,0,0
PAY,0.3789806025839913,0.46079885098496065,0.5543561301902344,0.8237535444234405,0.5580093004729078,0.8494717615629068,0.4469372583501138,0.7253576664422831,0.46079885098496065,0.0,0.5543561301902344,0,1,1
PBH,0.36157146062668083,0.3139772970250373,0.48746664911985516,0.5104667596219282,0.37113442179209816,0.8856214618602971,0.6467538825225866,0.6142962632992724,0.3139772970250373,0.4054801330382267,0.48746664911985516,0,0,1
PCRX,0.323602317860752,0.39501336980291984,0.614505755755612,0.7798280449764637,0.5468159608665137,0.8044620565038065,0.6622275876976496,0.6383054946114103,0.39501336980291984,0.0,0.614505755755612,0,1,1
PCS,0.38956140907708614,0.5450798666673595,0.5670411229651509,0.4542358712193935,0.5692306497950128,0.9417581393941121,0.7761915837026907,0.648002310749544,0.5450798666673595,0.5313292845913056,0.5670411229651509,0,0,1
PEC,0.4028075638473253,0.36137914612470345,0.5856875437400602,0.45094650913273565,0.6042031180524425,0.8546628946331029,0.8447081456343899,0.4733940013289838,0.36137914612470345,0.0,0.5856875437400602,0,1,1
PFMT,0.39626978330616025,0.49010723279827473,0.7472759092690173,0.7979973656482335,0.4443837926461529,0.8313463930852351,0.7431021270994861,0.496029766625831,0.49010723279827473,0.0,0.7472759092690173,1,1,1
PFWD,0.30544400506381053,0.5217488404946067,0.6105155542301539,0.5003034067969265,0.5805354392854998,0.8094959653094732,0.43448971360568117,0.5118916488589594,0.5217488404946067,0.0,0.6105155542301539,1,1,1
PGTI,0.3977808758889462,0.38975592231613737,0.5448526094511423,0.6245720797738741,0.4782313238228112,0.8431905850968034,0.5470072174194774,0.5677041264796688,0.38975592231613737,0.0,0.5448526094511423,0,1,1
PHRM,0.2151972348740421,0.4509905312809991,0.4305809731485972,0.47818799857687244,0.658937995093887,0.8271615424109033,0.6632256979311338,0.14445949247923062,0.4509905312809991,0.0,0.4305809731485972,0,1,0
PINN,0.33649358514713684,0.5634837919411303,0.6959176511796317,0.39203961611971677,0.5535664927540076,0.795643673626207,0.6621196745436646,0.41467439945498696,0.5634837919411303,0.0,0.6959176511796317,0,1,0
PLOW,0.40130999331199557,0.3436892436291553,0.5878298592329774,0.6228760260290666,0.5477134943027181,0.8368848075176107,0.5167569510440003,0.5269109001524853,0.3436892436291553,0.0,0.5878298592329774,0,1,1
PLTE,0.4194149078352287,0.334927990168594,0.5709874012399374,0.28340705569079955,0.47527580510881906,0.8484382901345384,0.6581911068944166,0.47922505526600234,0.334927990168594,0.3968502629920499,0.5709874012399374,0,0,1
PMII,0.3223542211786695,0.4635620094438276,0.7038803281905197,0.4987234617246747,0.653928394860191,0.8069218354350467,0.5868956778938852,0.5317451391812539,0.4635620094438276,0.0,0.7038803281905197,0,1,1
PODD,0.32544902776005663,0.42018320192372755,0.5955985655866318,0.47658468705288404,0.5767484044094963,0.8396734664428601,0.6621196745436646,0.4674401793862738,0.42018320192372755,0.0,0.5955985655866318,0,0,1
PPO,0.33420733689016696,0.38365935335689283,0.7521808748788881,0.6080386603679283,0.6472168660231226,0.8656115859173987,0.7217491624525199,0.6752443723450726,0.38365935335689283,0.0,0.7521808748788881,0,1,0
PRAI,0.40804432630373466,0.43548349115072826,0.6202629945025937,0.5625,0.5956998247310039,0.8404947714168126,0.8218936081871084,0.5169872118829152,0.43548349115072826,0.4899973050296446,0.6202629945025937,1,0,1
PRGN,0.39117070480863836,0.35854850630971,0.45685758517139075,0.5739129136697384,0.4013389923979541,0.9218030805626772,0.45915036668995945,0.4218341767291446,0.35854850630971,0.9111018916097663,0.45685758517139075,0,0,1
PRLB,0.4072713962789166,0.5024293903196352,0.5308946241403907,0.5557344947499673,0.5607579837426572,0.8401537318580707,0.7685676051850809,0.5269109001524853,0.5024293903196352,0.5227579585747103,0.5308946241403907,0,0,1
PRMW,0.3359386926373219,0.3558582510293501,0.5033572495539014,0.6803103910553254,0.4948550174698314,0.8354003281207744,0.8139810935319668,0.5067025840663658,0.3558582510293501,0.0,0.5033572495539014,0,0,1
PROJ,0.3988798206917035,0.4819265105910242,0.5616368304288919,0.5011963455983163,0.6861218957953673,0.8486674724521907,0.7513359364327793,0.6752443723450726,0.4819265105910242,0.0,0.5616368304288919,1,0,0
PRSC,0.3450590766675118,0.4266206372222623,0.43356982880950534,0.571069432075017,0.511326317064876,0.8001796222097196,0.6628592108389956,0.4674401793862738,0.4266206372222623,0.7558465610945134,0.43356982880950534,1,0,0
PRSS,0.394185781565014,0.44153394243402405,0.532989166040299,0.6638192577048418,0.6478646871698751,0.827795453577819,0.8222345800418064,0.624836468265317,0.44153394243402405,0.4899973050296446,0.532989166040299,0,0,1
PRTS,0.36157146062668083,0.4014875352182614,0.6272616198818233,0.4741555106142653,0.6887110572642934,0.838615185150285,0.6867757471124291,0.38407202011223196,0.4014875352182614,0.0,0.6272616198818233,0,1,1
PRVD,0.3594445108592581,0.37943188588614873,0.6190927850916386,0.6138216191555603,0.5282670117872074,0.8140285286501018,0.6007916787690224,0.37587445783244444,0.37943188588614873,0.0,0.6190927850916386,0,0,0
PSMI,0.3428911485568674,0.4544454696368184,0.6177874125509066,0.5519769310075305,0.6170617732048349,0.8259270465227806,0.7215079144277352,0.5919586488963243,0.4544454696368184,0.0,0.6177874125509066,0,1,1
PSPT,0.4054464317831006,0.3742816258143242,0.729172562144117,0.0,0.7158071783466934,0.8061349324409787,0.6598460870784963,0.5677041264796688,0.3742816258143242,0.0,0.729172562144117,1,1,0
PTEK,0.3450590766675118,0.47595973544288317,0.48589168769685287,0.22904684648869078,0.5818898582643767,0.8109136259518721,0.5079497963186371,0.1798551407533745,0.47595973544288317,0.0,0.48589168769685287,0,0,1
PUMP,0.29491938406125107,0.4662049171645595,0.6139854115085814,0.4269467010038057,0.5028127241855455,0.8240860512661866,0.5176038944348877,0.5411725487098266,0.4662049171645595,0.4149132666831218,0.6139854115085814,0,0,1
QLIK,0.3883174847899091,0.539261043156871,0.44319969500178713,0.7765507224841259,0.628308749317355,0.8447393141119178,0.683297944041674,0.7440617444249883,0.539261043156871,0.48074985676913606,0.44319969500178713,1,0,1
QLTY,0.29289208257537425,0.3762712736012991,0.8353498373345616,0.7077846544514409,0.6646967647590607,0.841838906057505,0.7746650636773197,0.4218341767291446,0.3762712736012991,0.3968502629920499,0.8353498373345616,0,0,1
QLYS,0.38687251868691896,0.45008692728152605,0.5656662669943235,0.7546082640027131,0.6118735398329813,0.8352002355028832,0.6504462732616418,0.5919586488963243,0.45008692728152605,0.0,0.5656662669943235,1,0,1
QNST,0.3993989124187242,0.471246481754393,0.6256268892033876,0.7549517030576363,0.5193816417038265,0.8462281713870443,0.42402735157206606,0.5317451391812539,0.471246481754393,0.0,0.6256268892033876,1,1,0
QXM,0.40936078299609546,0.448808780872728,0.49854972275344434,0.79843044569319,0.569995490249869,0.8464030872141857,0.75546291579334,0.7371918657888966,0.448808780872728,0.0,0.49854972275344434,0,0,0
RA,0.3971967643935239,0.36931429135219224,0.80008198468251,0.7394427979745215,0.4971888621887212,0.8692943730023863,0.6566797791332738,0.6573776255747056,0.36931429135219224,0.0,0.80008198468251,0,1,0
RACK,0.34687098385853254,0.4136807373454528,0.5052030201291382,0.42794519618663546,0.5700067831492911,0.8239784119266662,0.7003556875780613,0.5958062741903275,0.4136807373454528,0.0,0.5052030201291382,0,0,1
RAIL,0.3079423659285122,0.28131612581330095,0.7120372879438952,0.6557977910343079,0.5431457059001501,0.8519953596022746,0.583869528936962,0.6511620765455967,0.28131612581330095,0.4899973050296446,0.7120372879438952,0,0,1
RBCN,0.3407719290502514,0.3949802157730793,0.783622634438887,0.5414900844972248,0.4854193322616247,0.838128010051487,0.3724059040747778,0.5014165218121224,0.3949802157730793,0.4252903702829902,0.783622634438887,0,0,1
RDYN,0.3183088766132103,0.516971398937653,0.6461115029623994,0.5116524345491428,0.7463111079637077,0.8826819030556293,0.5470072174194774,0.6349979002199012,0.516971398937653,0.0,0.6461115029623994,0,1,1
REDE,0.21957851344941773,0.44567131096231716,0.6176080944323346,0.23431211930266757,0.5526245630177095,0.7954363005694217,0.5854566668834387,0.32096789480384513,0.44567131096231716,0.0,0.6176080944323346,0,0,1
REGI,0.4288417305913801,0.45060932092482986,0.49070314141938454,0.6202774036518599,0.450222459485597,0.8224196898234193,0.8712627043163826,0.6809576191166015,0.45060932092482986,0.0,0.49070314141938454,0,1,1
REST,0.3398175970320764,0.4433215009738021,0.5784335689574998,0.6540692908834551,0.6303529830913068,0.7961978843107967,0.48307549056513555,0.5014165218121224,0.4433215009738021,0.0,0.5784335689574998,0,1,1
REXX,0.39012718363765214,0.41385878356401173,0.635921747906877,0.5272022684310019,0.563590186193394,0.8319772953284618,0.6277594998804963,0.5269109001524853,0.41385878356401173,0.0,0.635921747906877,0,1,0
RHEO,0.3361216605636464,0.4885646915842341,0.448242999339417,0.5416880156239637,0.45260359376018877,0.936971083784244,0.7754497319198108,0.32096789480384513,0.4885646915842341,0.44964431302260927,0.448242999339417,0,0,1
RKUS,0.38604427538463165,0.5853974113801824,0.47519046290969724,0.6045344206180424,0.5805904772349842,0.8338350062763528,0.4453808863390779,0.4674401793862738,0.5853974113801824,0.4149132666831218,0.47519046290969724,0,0,0
RLD,0.34260819187097724,0.4432438313982089,0.5751666857116156,0.4904291162810198,0.6403193813045535,0.8622103674367799,0.683297944041674,0.6920490837049008,0.4432438313982089,0.5227579585747103,0.5751666857116156,0,0,1
RLOC,0.40085442741373717,0.5346264701367224,0.5867790531643116,0.6623357994292641,0.7089764029790292,0.8173955695906471,0.30126556843081354,0.6033479503701514,0.5346264701367224,0.0,0.5867790531643116,1,1,1
RNDY,0.41137585397902215,0.3598385237969643,0.6042335738509106,0.6494466667937137,0.617496349968002,0.8508500581000298,0.8298431595842297,0.6947552870995278,0.3598385237969643,0.0,0.6042335738509106,0,1,1
RNET,0.32577196688934035,0.3971828436235493,0.7493822229097948,0.6112662893293496,0.5287249576466749,0.8175707155570039,0.8524687604090646,0.4288171511862472,0.3971828436235493,0.0,0.7493822229097948,0,1,1
RNOW,0.3472687730508631,0.47239337482743005,0.4158655601257619,0.6190251788361599,0.4826882063650411,0.8059726423322131,0.5271206543991203,0.4073286332910814,0.47239337482743005,0.0,0.4158655601257619,1,1,0
ROC,0.3117047447175474,0.4270194263028423,0.8173600363984912,0.5324652559622305,0.6321066627993781,0.879145894587068,0.5008468187533438,0.9751438126277315,0.4270194263028423,0.0,0.8173600363984912,0,1,0
ROLL,0.3840584440559265,0.30208100061555476,0.4570050605799061,0.5538261452787144,0.5971992079683717,0.8443859590396163,0.6107660550597919,0.7000912208108566,0.30208100061555476,0.0,0.4570050605799061,0,1,1
ROSG,0.23220289708782457,0.4025958235202117,0.47185061356057645,0.7082918905935103,0.6750555507436599,0.9250202430271309,0.693328094740522,0.4551427594665266,0.4025958235202117,0.0,0.47185061356057645,0,1,1
ROX,0.32471304474646095,0.4252592943606108,0.6717799229653183,0.5037740146135908,0.5529981986318198,0.794908160345259,0.7439853860971238,0.5880579512372098,0.4252592943606108,0.0,0.6717799229653183,0,0,0
RP,0.4017525385463565,0.49176220023033934,0.4385517633175051,0.6253453041873467,0.6221719880250774,0.8519660968920533,0.5649696946848648,0.6383054946114103,0.49176220023033934,0.0,0.4385517633175051,1,1,1
RRR,0.4189637895198095,0.48786723375688823,0.5051628334135305,0.5607298358819673,0.5149894329242687,0.8781372169126018,0.680889514905585,0.4487875235505724,0.48786723375688823,0.0,0.5051628334135305,1,1,0
RRST,0.3956129477783018,0.4672588642048512,0.45015134151963654,0.6224446714533377,0.5374597935391291,0.7784805212015914,0.7291606449436487,0.3674321563797286,0.4672588642048512,0.34668063717531744,0.45015134151963654,0,0,0
RRTS,0.3789806025839913,0.38987364960957577,0.6506073608775065,0.8199176774830799,0.6181851974196404,0.8452850078940942,0.4903558652878539,0.4733940013289838,0.38987364960957577,0.0,0.6506073608775065,0,1,0
RST,0.40562024857421286,0.41610539935676283,0.5133440297605012,0.5189889214673736,0.5687871576702123,0.8477280189075551,0.8877471625365994,0.5996022519457574,0.41610539935676283,0.5,0.5133440297605012,1,0,1
RUE,0.3993989124187242,0.43215842326238685,0.4354722989045978,0.6965282975703554,0.5206893319711727,0.8492425586503886,0.6204594640052428,0.5502957946202972,0.43215842326238685,0.4899973050296446,0.4354722989045978,0,0,1
RVBD,0.3470681782938477,0.5554574461806757,0.41302762839981666,0.5457287382653382,0.5763878635994859,0.8198824060778868,0.7522526472565829,0.4073286332910814,0.5554574461806757,0.6366627356915469,0.41302762839981666,0,0,0
SAI,0.422757905988014,0.465704615199792,0.8870776454127978,0.6490702646257285,0.5987088132685997,0.9527791202115626,0.857310954586411,0.7301509353736718,0.465704615199792,0.4149132666831218,0.8870776454127978,1,0,1
SAVE,0.4105939517255467,0.47547933893572714,0.7087724982434676,0.6282691823953874,0.5324179697813668,0.852256462323556,0.5612174948501648,0.7104702240985533,0.47547933893572714,0.0,0.7087724982434676,0,1,0
SB,0.4333864820093326,0.5042382760546515,0.4175076635713637,0.6819303148760005,0.41447026243365787,0.8538279997590094,0.6978848445829235,0.6752443723450726,0.5042382760546515,0.0,0.4175076635713637,0,1,0
SCMP,0.40260204219176954,0.6259589805025284,0.6126984586144402,0.6216606584628837,0.6654069346690785,0.8073418577533837,0.42730944869383297,0.7301509353736718,0.6259589805025284,0.0,0.6126984586144402,0,1,1
SCOP,0.3461135300337436,0.3973504080019069,0.5481299653889673,0.47054730126768934,0.552681492354191,0.796016706597644,0.6606299608268797,0.3920386341581398,0.3973504080019069,0.0,0.5481299653889673,0,1,1
SCOR,0.394185781565014,0.4951468869869823,0.5220619966645661,0.632281971093597,0.624511176025506,0.8400721454836891,0.6025139225776085,0.3997869571112572,0.4951468869869823,0.46415888336127786,0.5220619966645661,1,0,1
SCTY,0.40417843929867675,0.5304269767082912,0.507524746217761,0.7833585911926565,0.5355238504745712,0.8429057068945663,0.7263131134831173,0.7277644562603239,0.5304269767082912,0.0,0.507524746217761,0,1,1
SDXC,0.33388036277945027,0.39652465776616846,0.849580635740492,0.4550974288912014,0.6115788629258332,0.8590705894021383,0.6996605074806039,0.624836468265317,0.39652465776616846,0.5108729549290355,0.849580635740492,0,0,1
SEM,0.39117070480863836,0.4963328555712637,0.681546678790165,0.5870416507423236,0.5594289356023757,0.8693161076636292,0.8923104714101354,0.4613583084956355,0.4963328555712637,0.0,0.681546678790165,1,1,1
SENO,0.3308915880824736,0.3859669268769856,0.5691304571884745,0.5254637625463121,0.5602650959852062,0.8066296768001938,0.6841806911434022,0.496029766625831,0.3859669268769856,0.0,0.5691304571884745,0,1,1
SFLY,0.41332720111942384,0.45448938590657684,0.46350070838411384,0.5744124779426286,0.5547095364815975,0.8294996379901465,0.8354331983316436,0.5269109001524853,0.45448938590657684,0.4149132666831218,0.46350070838411384,1,0,1
SFSF,0.3355784850856437,0.4757025655208771,0.6267439697225741,0.6977978542262587,0.5894454668374095,0.8446491588501005,0.3176204007628792,0.5014165218121224,0.4757025655208771,0.48074985676913606,0.6267439697225741,1,0,1
SGOC,0.41765393824950203,0.6534030280265632,0.4963681347320392,0.6740915793541514,0.5231292146454714,0.7441711889405076,0.8333512738904162,0.5677041264796688,0.6534030280265632,0.0,0.4963681347320392,0,1,1
SGTL,0.32471304474646095,0.4216108293972923,0.6149521594211391,0.40935007972979626,0.5712681680547844,0.8553577535276258,0.8772575569541029,0.4849383020375314,0.4216108293972923,0.6299605249474366,0.6149521594211391,0,0,1
SGXP,0.30653614581710237,0.4311493464372598,0.6197293207188848,0.5789593757783387,0.666296787153967,0.7859659494608543,0.6193770806687775,0.580091337191302,0.4311493464372598,0.0,0.6197293207188848,0,1,0
SHMR,0.40596283540091105,0.452676514560758,0.46668155683977686,0.47392799308891287,0.5780072480651021,0.8182193315264985,0.6283294440798631,0.4073286332910814,0.452676514560758,0.0,0.46668155683977686,0,0,1
SHO,0.3345403390192384,0.19667389623496762,0.8242459899307597,0.41362338783998454,0.6275867225402328,0.875200039055124,0.7109043566452191,0.5219925831993074,0.19667389623496762,0.0,0.8242459899307597,1,1,0
SHOR,0.38896021757794247,0.49696000789055894,0.5505932718805526,0.47646324615463126,0.5719950543601079,0.8315474210065011,0.7318052607023104,0.5547493684998276,0.49696000789055894,0.0,0.5505932718805526,0,0,1
SIRF,0.40108389779830755,0.45089184292049245,0.6611609408515462,0.34898700632063406,0.6796627645464776,0.8500135170409818,0.6398652751206838,0.30001044954676104,0.45089184292049245,0.44964431302260927,0.6611609408515462,0,0,1
SIRT,0.3361216605636464,0.4764901262417718,0.5237966392033806,0.4916891140052918,0.6210837287304997,0.818505813841322,0.680889514905585,0.3404788095583007,0.4764901262417718,0.0,0.5237966392033806,0,0,1
SLCA,0.40360472800696506,0.16605479396057188,0.673476816563602,0.738866937216112,0.6052712110713901,0.8536946781869814,0.791456521913436,0.5364981266373706,0.16605479396057188,0.0,0.673476816563602,0,0,0
SLRY,0.3454006987553914,0.38026305319949427,0.5576037916564445,0.546671778278619,0.6089690479684312,0.8217481479885944,0.7088224420545081,0.41467439945498696,0.38026305319949427,0.5503212081491046,0.5576037916564445,1,0,1
SMA,0.39340325139495047,0.4507113334292836,0.501724085205292,0.4148064866547745,0.5660291515666929,0.8459640438232663,0.7167455693012293,0.3404788095583007,0.4507113334292836,0.4149132666831218,0.501724085205292,0,0,1
SMBI,0.41784551088938904,0.38591846644406036,0.6907511458119724,0.47575756795651986,0.4787673101266424,0.8425523843584332,0.47240135080166845,0.4218341767291446,0.38591846644406036,0.4149132666831218,0.6907511458119724,1,0,1
SMCI,0.4039893715153013,0.43247867445699884,0.5712162391741848,0.49066954120750944,0.5753611169999854,0.8212036797057074,0.6841806911434022,0.38407202011223196,0.43247867445699884,0.0,0.5712162391741848,0,1,1
SN,0.3876251929450758,0.41869169515819066,0.707916257196836,0.7312271055868458,0.5896000614850878,0.8526771716583398,0.7415800491293687,0.3308915830734154,0.41869169515819066,0.0,0.707916257196836,0,1,0
SNCR,0.40260204219176954,0.42635609625777493,0.38085167513746443,0.4827970128937769,0.60790565768795,0.8174576314971972,0.4902282715944788,0.4218341767291446,0.42635609625777493,0.0,0.38085167513746443,1,1,1
